significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,,
TRUE,"0,046256124666074",27,605,6,"0,009917355371901","0,222222222222222",GO:0060760,GO:BP,positive regulation of response to cytokine stimulus,25952,17585,,
TRUE,"0,046812863779713",207,605,16,"0,026446280991736","0,077294685990338",GO:0001503,GO:BP,ossification,25952,437,,
TRUE,"0,047256374985831",921,605,42,"0,069421487603306","0,045602605863192",GO:0044281,GO:BP,small molecule metabolic process,25952,12768,,
TRUE,"0,048122181778983",86,605,10,"0,016528925619835","0,116279069767442",GO:0043409,GO:BP,negative regulation of MAPK cascade,25952,12353,,
TRUE,"2,73104272703961E-47",11117,605,437,"0,722314049586777","0,039309166141945",GO:0110165,GO:CC,cellular anatomical entity,25952,3871,,
TRUE,"4,74649827173978E-46",11217,605,437,"0,722314049586777","0,038958723366319",GO:0005575,GO:CC,cellular_component,25952,247,,
TRUE,"1,57730977297567E-22",5567,605,240,"0,396694214876033","0,04311119094665",GO:0016020,GO:CC,membrane,25952,858,,
TRUE,"1,92124841830327E-16",7616,605,279,"0,461157024793388","0,036633403361345",GO:0005622,GO:CC,intracellular anatomical structure,25952,291,,
TRUE,"2,1183250772597E-14",3825,605,167,"0,27603305785124","0,043660130718954",GO:0031224,GO:CC,intrinsic component of membrane,25952,1246,,
TRUE,"1,46489206352148E-13",3771,605,163,"0,269421487603306","0,043224608857067",GO:0016021,GO:CC,integral component of membrane,25952,859,,
TRUE,"8,96335868567695E-13",5376,605,207,"0,342148760330579","0,038504464285714",GO:0005737,GO:CC,cytoplasm,25952,392,,
TRUE,"9,37057016727725E-12",6869,605,244,"0,403305785123967","0,035521910030572",GO:0043226,GO:CC,organelle,25952,2137,,
TRUE,"5,16869431171701E-11",6440,605,230,"0,380165289256198","0,035714285714286",GO:0043229,GO:CC,intracellular organelle,25952,2140,,
TRUE,"6,40967872112263E-11",5894,605,215,"0,355371900826446","0,036477774007465",GO:0043227,GO:CC,membrane-bounded organelle,25952,2138,,
TRUE,"1,87020177965768E-10",5550,605,204,"0,337190082644628","0,036756756756757",GO:0043231,GO:CC,intracellular membrane-bounded organelle,25952,2142,,
TRUE,"2,66691970121042E-09",3705,605,148,"0,244628099173554","0,039946018893387",GO:0005634,GO:CC,nucleus,25952,302,,
TRUE,"6,67900645512717E-09",2264,605,103,"0,170247933884298","0,045494699646643",GO:0005886,GO:CC,plasma membrane,25952,522,,
TRUE,"8,57946664982553E-09",2337,605,105,"0,173553719008264","0,044929396662388",GO:0071944,GO:CC,cell periphery,25952,3147,,
TRUE,"2,21020561151199E-08",1724,605,84,"0,138842975206612","0,048723897911833",GO:0005829,GO:CC,cytosol,25952,477,,
TRUE,"0,000227521646713",199,605,18,"0,029752066115703","0,090452261306533",GO:0005764,GO:CC,lysosome,25952,416,,
TRUE,"0,000227521646713",199,605,18,"0,029752066115703","0,090452261306533",GO:0000323,GO:CC,lytic vacuole,25952,67,,
TRUE,"0,000243477316941",242,605,20,"0,033057851239669","0,082644628099174",GO:0005773,GO:CC,vacuole,25952,424,,
TRUE,"0,000786214476387",991,605,47,"0,077685950413223","0,047426841574168",GO:0005576,GO:CC,extracellular region,25952,248,,
TRUE,"0,000861386060261",484,605,29,"0,047933884297521","0,059917355371901",GO:0005887,GO:CC,integral component of plasma membrane,25952,523,,
TRUE,"0,000880509461095",6,605,4,"0,006611570247934","0,666666666666667",GO:0043020,GO:CC,NADPH oxidase complex,25952,2105,,
TRUE,"0,00359935580783",522,605,29,"0,047933884297521","0,055555555555556",GO:0031226,GO:CC,intrinsic component of plasma membrane,25952,1248,,
TRUE,"0,003808679260867",2245,605,83,"0,137190082644628","0,036971046770601",GO:0031981,GO:CC,nuclear lumen,25952,1461,,
TRUE,"0,004078164052978",2008,605,76,"0,125619834710744","0,037848605577689",GO:0005654,GO:CC,nucleoplasm,25952,319,,
TRUE,"0,007185714043812",2426,605,87,"0,143801652892562","0,035861500412201",GO:0070013,GO:CC,intracellular organelle lumen,25952,2735,,
TRUE,"0,007739718693779",2431,605,87,"0,143801652892562","0,035787741670095",GO:0031974,GO:CC,membrane-enclosed lumen,25952,1455,,
TRUE,"0,007739718693779",2431,605,87,"0,143801652892562","0,035787741670095",GO:0043233,GO:CC,organelle lumen,25952,2144,,
TRUE,"0,015835563878757",45,605,7,"0,011570247933884","0,155555555555556",GO:1990204,GO:CC,oxidoreductase complex,25952,4196,,
TRUE,"0,02536114675583",5,605,3,"0,00495867768595","0,6",GO:0000796,GO:CC,condensin complex,25952,116,,
TRUE,"0,033480076431208",421,605,23,"0,03801652892562","0,054631828978622",GO:0005615,GO:CC,extracellular space,25952,285,,
TRUE,"0,038315610703233",809,605,36,"0,059504132231405","0,044499381953028",GO:0031982,GO:CC,vesicle,25952,1462,,
TRUE,"0,040677406337178",1945,605,70,"0,115702479338843","0,03598971722365",GO:0012505,GO:CC,endomembrane system,25952,825,,
TRUE,"0,042966664018281",752,605,34,"0,056198347107438","0,045212765957447",GO:0031410,GO:CC,cytoplasmic vesicle,25952,1331,,
TRUE,"0,045119443642787",754,605,34,"0,056198347107438","0,045092838196287",GO:0097708,GO:CC,intracellular vesicle,25952,3512,,
TRUE,"1,22291920779721E-53",11593,605,459,"0,758677685950413","0,039592857758993",GO:0003674,GO:MF,molecular_function,25952,406,,
TRUE,"1,40308618660082E-42",8678,605,370,"0,611570247933884","0,042636552200968",GO:0005488,GO:MF,binding,25952,1874,,
TRUE,"2,80763245805043E-29",5273,605,248,"0,409917355371901","0,047032050066376",GO:0005515,GO:MF,protein binding,25952,1891,,
TRUE,"1,18893739944276E-18",1546,605,101,"0,166942148760331","0,065329883570505",GO:0097367,GO:MF,carbohydrate derivative binding,25952,10377,,
TRUE,"7,59669695651618E-17",3461,605,163,"0,269421487603306","0,047096214966773",GO:0097159,GO:MF,organic cyclic compound binding,25952,10344,,
TRUE,"1,62281040585094E-16",3424,605,161,"0,266115702479339","0,047021028037383",GO:1901363,GO:MF,heterocyclic compound binding,25952,11925,,
TRUE,"1,77569387472012E-16",3459,605,162,"0,267768595041322","0,04683434518647",GO:0043167,GO:MF,ion binding,25952,6803,,
TRUE,"4,6886571255296E-14",1418,605,87,"0,143801652892562","0,061354019746121",GO:0017076,GO:MF,purine nucleotide binding,25952,3978,,
TRUE,"5,73315708141489E-14",1370,605,85,"0,140495867768595","0,062043795620438",GO:0035639,GO:MF,purine ribonucleoside triphosphate binding,25952,6370,,
TRUE,"9,39487683230829E-14",1408,605,86,"0,142148760330579","0,061079545454546",GO:0032555,GO:MF,purine ribonucleotide binding,25952,5429,,
TRUE,"1,14268884155084E-13",4272,605,179,"0,295867768595041","0,04190074906367",GO:0003824,GO:MF,catalytic activity,25952,520,,
TRUE,"1,42670231364936E-13",1418,605,86,"0,142148760330579","0,06064880112835",GO:0032553,GO:MF,ribonucleotide binding,25952,5427,,
TRUE,"3,10908095584654E-13",1683,605,95,"0,15702479338843","0,056446821152704",GO:0043168,GO:MF,anion binding,25952,6804,,
TRUE,"3,61109476271521E-13",1743,605,97,"0,160330578512397","0,055651176133104",GO:0036094,GO:MF,small molecule binding,25952,6417,,
TRUE,"1,09636952010134E-12",1578,605,90,"0,148760330578512","0,057034220532319",GO:1901265,GO:MF,nucleoside phosphate binding,25952,11922,,
TRUE,"1,09636952010134E-12",1578,605,90,"0,148760330578512","0,057034220532319",GO:0000166,GO:MF,nucleotide binding,25952,35,,
TRUE,"4,98600377508116E-12",1083,605,70,"0,115702479338843","0,064635272391505",GO:0005524,GO:MF,ATP binding,25952,1900,,
TRUE,"6,65623933630396E-12",1115,605,71,"0,117355371900826","0,063677130044843",GO:0032559,GO:MF,adenyl ribonucleotide binding,25952,5433,,
TRUE,"7,60450134389486E-12",1118,605,71,"0,117355371900826","0,06350626118068",GO:0030554,GO:MF,adenyl nucleotide binding,25952,4904,,
TRUE,"2,25463235736707E-11",1605,605,88,"0,145454545454545","0,054828660436137",GO:0140096,GO:MF,catalytic activity, acting on a protein,25952,11786,
TRUE,"4,59606857809382E-08",1849,605,88,"0,145454545454545","0,047593293672255",GO:0016787,GO:MF,hydrolase activity,25952,3777,,
TRUE,"3,06103491120925E-07",477,605,36,"0,059504132231405","0,075471698113208",GO:0004672,GO:MF,protein kinase activity,25952,1262,,
TRUE,"3,34175012752293E-07",621,605,42,"0,069421487603306","0,067632850241546",GO:0003700,GO:MF,DNA-binding transcription factor activity,25952,428,,
TRUE,"4,82414190655529E-07",833,605,50,"0,082644628099174","0,060024009603842",GO:0140110,GO:MF,transcription regulator activity,25952,11795,,
TRUE,"8,91710871331131E-07",568,605,39,"0,064462809917355","0,068661971830986",GO:0016773,GO:MF,phosphotransferase activity, alcohol group as acceptor,25952,3765,
TRUE,"3,82793642325128E-06",860,605,49,"0,08099173553719","0,056976744186047",GO:0019899,GO:MF,enzyme binding,25952,4637,,
TRUE,"4,44569062522126E-06",1653,605,76,"0,125619834710744","0,045977011494253",GO:0016740,GO:MF,transferase activity,25952,3734,,
TRUE,"3,01231240836975E-05",2020,605,85,"0,140495867768595","0,042079207920792",GO:0046872,GO:MF,metal ion binding,25952,7362,,
TRUE,"3,43994770915347E-05",624,605,38,"0,062809917355372","0,060897435897436",GO:0016301,GO:MF,kinase activity,25952,3509,,
TRUE,"4,84166671187937E-05",2075,605,86,"0,142148760330579","0,04144578313253",GO:0043169,GO:MF,cation binding,25952,6805,,
TRUE,"5,68905910056915E-05",61,605,11,"0,018181818181818","0,180327868852459",GO:0140375,GO:MF,immune receptor activity,25952,11852,,
TRUE,"6,69316514004215E-05",748,605,42,"0,069421487603306","0,056149732620321",GO:0005102,GO:MF,signaling receptor binding,25952,1618,,
TRUE,"7,96560268811564E-05",1154,605,56,"0,092561983471074","0,048526863084922",GO:0003677,GO:MF,DNA binding,25952,408,,
TRUE,"8,31720707601848E-05",259,605,22,"0,036363636363636","0,084942084942085",GO:0004674,GO:MF,protein serine/threonine kinase activity,25952,1264,,
TRUE,"0,00011403467998",1019,605,51,"0,084297520661157","0,050049067713445",GO:0042802,GO:MF,identical protein binding,25952,6717,,
TRUE,"0,000138241466724",741,605,41,"0,067768595041322","0,055330634278003",GO:0016772,GO:MF,transferase activity, transferring phosphorus-containing groups,25952,3764,
TRUE,"0,000383621596607",59,605,10,"0,016528925619835","0,169491525423729",GO:0004896,GO:MF,cytokine receptor activity,25952,1452,,
TRUE,"0,000514957212436",244,605,20,"0,033057851239669","0,081967213114754",GO:0001228,GO:MF,DNA-binding transcription activator activity, RNA polymerase II-specific,25952,249,
TRUE,"0,000576061057672",485,605,30,"0,049586776859504","0,061855670103093",GO:0000981,GO:MF,DNA-binding transcription factor activity, RNA polymerase II-specific,25952,132,
TRUE,"0,000616589734609",62,605,10,"0,016528925619835","0,161290322580645",GO:0042626,GO:MF,ATPase-coupled transmembrane transporter activity,25952,6703,,
TRUE,"0,000662628407356",248,605,20,"0,033057851239669","0,080645161290323",GO:0001216,GO:MF,DNA-binding transcription activator activity,25952,240,,
TRUE,"0,000664564412149",621,605,35,"0,057851239669422","0,056360708534622",GO:0003690,GO:MF,double-stranded DNA binding,25952,420,,
TRUE,"0,000833101359889",64,605,10,"0,016528925619835","0,15625",GO:0015399,GO:MF,primary active transmembrane transporter activity,25952,3194,,
TRUE,"0,00088730952907",18,605,6,"0,009917355371901","0,333333333333333",GO:0003950,GO:MF,NAD+ ADP-ribosyltransferase activity,25952,632,,
TRUE,"0,00112272964833",1102,605,51,"0,084297520661157","0,046279491833031",GO:0098772,GO:MF,molecular function regulator,25952,10467,,
TRUE,"0,00133757931094",586,605,33,"0,054545454545455","0,056313993174061",GO:1990837,GO:MF,sequence-specific double-stranded DNA binding,25952,12209,,
TRUE,"0,001690437534124",620,605,34,"0,056198347107438","0,054838709677419",GO:0016462,GO:MF,pyrophosphatase activity,25952,3565,,
TRUE,"0,001874515204432",623,605,34,"0,056198347107438","0,054574638844302",GO:0016818,GO:MF,hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides,25952,3804
TRUE,"0,001874515204432",623,605,34,"0,056198347107438","0,054574638844302",GO:0016817,GO:MF,hydrolase activity, acting on acid anhydrides,25952,3803,
TRUE,"0,002085043429887",201,605,17,"0,028099173553719","0,084577114427861",GO:0022804,GO:MF,active transmembrane transporter activity,25952,4676,,
TRUE,"0,003076281910347",322,605,22,"0,036363636363636","0,06832298136646",GO:0008134,GO:MF,transcription factor binding,25952,2004,,
TRUE,"0,00316885571282",583,605,32,"0,052892561983471","0,054888507718696",GO:0017111,GO:MF,nucleoside-triphosphatase activity,25952,4001,,
TRUE,"0,003400481313321",669,605,35,"0,057851239669422","0,052316890881913",GO:0043565,GO:MF,sequence-specific DNA binding,25952,6871,,
TRUE,"0,003802745919548",376,605,24,"0,039669421487603","0,063829787234043",GO:0000977,GO:MF,RNA polymerase II transcription regulatory region sequence-specific DNA binding,25952,129,,
TRUE,"0,003944396210587",110,605,12,"0,019834710743802","0,109090909090909",GO:0001664,GO:MF,G protein-coupled receptor binding,25952,315,,
TRUE,"0,004045114996395",1904,605,74,"0,122314049586777","0,038865546218487",GO:0003676,GO:MF,nucleic acid binding,25952,407,,
TRUE,"0,004368581980945",23,605,6,"0,009917355371901","0,260869565217391",GO:0008009,GO:MF,chemokine activity,25952,1934,,
TRUE,"0,00535499811314",48,605,8,"0,013223140495868","0,166666666666667",GO:0051087,GO:MF,chaperone binding,25952,9148,,
TRUE,"0,005796353184224",744,605,37,"0,061157024793388","0,049731182795699",GO:0004888,GO:MF,transmembrane signaling receptor activity,25952,1447,,
TRUE,"0,006494251105513",15,605,5,"0,008264462809917","0,333333333333333",GO:0001530,GO:MF,lipopolysaccharide binding,25952,259,,
TRUE,"0,007378536507036",199,605,16,"0,026446280991736","0,080402010050251",GO:0140297,GO:MF,DNA-binding transcription factor binding,25952,11817,,
TRUE,"0,007488044948774",812,605,39,"0,064462809917355","0,048029556650246",GO:0060089,GO:MF,molecular transducer activity,25952,9628,,
TRUE,"0,007488044948774",812,605,39,"0,064462809917355","0,048029556650246",GO:0038023,GO:MF,signaling receptor activity,25952,6533,,
TRUE,"0,007810571961626",554,605,30,"0,049586776859504","0,054151624548737",GO:0008092,GO:MF,cytoskeletal protein binding,25952,1971,,
TRUE,"0,010862929489265",454,605,26,"0,04297520661157","0,05726872246696",GO:0000976,GO:MF,transcription regulatory region sequence-specific DNA binding,25952,128,,
TRUE,"0,011274335899589",455,605,26,"0,04297520661157","0,057142857142857",GO:0001067,GO:MF,regulatory region nucleic acid binding,25952,182,,
TRUE,"0,01183296212388",27,605,6,"0,009917355371901","0,222222222222222",GO:0042379,GO:MF,chemokine receptor binding,25952,6673,,
TRUE,"0,014974587114411",55,605,8,"0,013223140495868","0,145454545454545",GO:0019955,GO:MF,cytokine binding,25952,4649,,
TRUE,"0,019111099907249",73,605,9,"0,014876033057851","0,123287671232877",GO:0005125,GO:MF,cytokine activity,25952,1637,,
TRUE,"0,019292961584394",363,605,22,"0,036363636363636","0,060606060606061",GO:0008289,GO:MF,lipid binding,25952,2092,,
TRUE,"0,021533122468871",473,605,26,"0,04297520661157","0,054968287526427",GO:0008233,GO:MF,peptidase activity,25952,2058,,
TRUE,"0,032831406000528",11,605,4,"0,006611570247934","0,363636363636364",GO:0051019,GO:MF,mitogen-activated protein kinase binding,25952,9129,,
TRUE,"0,035547755280297",602,605,30,"0,049586776859504","0,049833887043189",GO:0030234,GO:MF,enzyme regulator activity,25952,4792,,
TRUE,"0,048339475086445",12,605,4,"0,006611570247934","0,333333333333333",GO:0071814,GO:MF,protein-lipid complex binding,25952,10065,,
TRUE,"0,048339475086445",12,605,4,"0,006611570247934","0,333333333333333",GO:0071813,GO:MF,lipoprotein particle binding,25952,10064,,
